author_id,id,text
1329992401352421376,1496792095733923840,この澤部さんめっちゃ好きww 
236907861,1496789556380594180,澤部さんラジオお休みなんだー！！残念！！
1418032962323447813,1496788976920776705,"@iwaiyu_ki 3時間の生放送頑張ってください！！
応援してます✨
今晩はNHK“日本人のおなまえ”の澤部さん観て、岩井さんと矢作さんの生トークラジオ聴きます！楽しみです💕"
4410775458,1496787260464766983,そっか、今日のハライチのターンは澤部休みか
2744693544,1496786338674200576,"ハライチ澤部
南海キャンディーズ山里
スリムクラブ真栄田
インパルス堤下
スピードワゴン小沢

この5人メッチャ声似てるから
同時に喋ったら混乱しそうで草"
1276899591531556864,1496786104808214529,小木と澤部のラジオもちょっと聴いてみたいと思った
1353363365070925826,1496785052713160704,リハビリを兼ねて下北のユニオンでお買い物だ。この前の澤部&amp;松永さんのナイポレの影響受けてNRBQのアルバム買っちゃった。
1431905912097148929,1496784778598752257,"@iwaiyu_ki 澤部さんは心配ですが、レア回ですね!!
リアタイできればと思います!!
がんばります😆"
1345635202081558529,1496783457330024451,"明日の金スマでは小峠さん越しに相葉さんをみてしまい、こっち↓では澤部さん越しに相葉さんがみえるの……ニアミスかぁ😮‍💨ってw それにしても今年も地上波映りの仕事が月一くらいのペースで入る感じなのかな🥺
ハライチのポップカルチャーワイドショー、佐久間Pがフジで初演出 "
124398082,1496780403750805505,@feia0217 がんばれ(諏訪部)がんばれ(澤部???)
1000041078060339200,1496779702786084867,鈴木浩介 番組への愛炸裂「どれだけ出たかったかって」 ハライチ澤部「引いちゃうぐらいの熱がすごい」（スポニチアネックス） - Yahoo!ニュース(｀・∀・´)
1387780722539196417,1496779130641203200,@Rera_Cha 覚えた！澤部じゃない方！
2561042948,1496778264760647685,"@forza_s_inzaghi そんな前だったんですね…。
そうなると澤部さんは高校生くらいの時ですかねぇ"
947466724332396545,1496776860117573633,"矢作さん×岩井さんのコンビって安心感あるなー。矢作さん×澤部さんでも安心感あるかー。小木さん×澤部さん、小木さん×岩井さんはちょっとソワソワしちゃうなー。
つまり私は小木さんだと不安なのかwww 小木さんめっちゃ好きだけど。"
1440208396095930370,1496776764261306369,"#相葉マナブ

毎週日曜18時〜

相葉雅紀　小峠英二
澤部佑

毎回美味しそうで
いつも楽しみに観てる☺️"
1287540131918839808,1496774653985001478,"と思ったら澤部くんコロナ濃厚接触者になってた(꒪д꒪II
今のところ体調に異変はないとの事で安心してます💦"
1287540131918839808,1496774158134308865,"何度も「ヨーグルト食ったのか！」をリピしてしまうw
相葉くんの天然さと澤部くんのツッコミが面白すぎて好きw
 
#相葉マナブ
#相葉雅紀
#澤部佑"
65410352,1496773491776897026,"≪出演者≫ ハライチ(岩井勇気、澤部佑)
 大島育宙(XXCLUB)、奇跡、下野紘、田口尚平、喉押さえマン、向清太朗(天津)

ノーカルチャー男澤部に岩井とカルチャー先生が最新カルチャーニュースを叩き込むコーナーと、実在の芸人が出るアニメを作ったら誰がCVやるか妄想する会議の二本立て！"
253385022,1496772924602150916,お前、クソなで肩だな！（澤部佑）
1395151390360576000,1496772338922233859,"@iwaiyu_ki きゃっ🙈
澤部さんいなくて寂しいけど
きゃっ🙈"
280482207,1496771661072265217,"わ！radiko time freeで今聴いてだんだけど、このtweetが澤部さんに読まれてた。ごめーん、コツコツ更新して頂けると嬉しいです。

NICE POP RADIO | α-STATION FM京都  #radiko #αSTATION #FM京都 #ナイポレ #スカート #澤部渡 #選曲 "
1478302191412989960,1496770318119145478,おやすみなのは悲しいけど！楽しみな放送！小木さんも澤部さんもゆっくり休んで！ 
90636535,1496769332948332544,ハライチ澤部、濃厚接触者になったのか。
1246801641728163840,1496768806659624965,"もう収録が既に終わっていたとしても
今夜は澤部さんの声と小木さんの声を放送することは不可能なので
岩井さんと矢作さんで生放送を行う

って意味で合ってるのかな。

澤部さんと小木さんの体調が悪くなかったのならまず一安心ですね。 "
4894181054,1496767866074394630,"澤部さんお大事にだけど生放送は嬉しい…dcgも生放送やってくれ
(コロナかかってくれということでは絶対に無い) "
1479330720862842886,1496767575442825217,"@iwaiyu_ki 純粋に喜んでいい状況ではないのですが、お二人の楽しいラジオが澤部さんと小木さんにも届くことを祈っています！
長丁場ですが、お身体お気をつけください！"
843774829,1496766742621679620,@pon_pon_uepon 澤部をそこまで知らないので勉強するところからやな…
1350687357041668102,1496765323277570051,"@kazesaaaan115 外から失礼します💦ついついみなさんのエピソードが可愛くて😍
うちの息子は相葉マナブの澤部さんの「ストップウォッチボーイ！」を「てんちもんちもーんち！」と言っておりました😂
解読するのに時間がかかりました(笑)
相葉マナブ見てなかったら全然分からない話ですいません💦"
818406084423491585,1496764985241833473,"えー！！！
これは嬉しすぎる✨
いやもちろんいつものコンビsも大好きなんだけどレアってことで…

澤部、ご家族大丈夫かな。みなさん軽症でありますように〜 "
94358030,1496763543659503620,澤部のいないハライチのターンなんて
1336976704913346560,1496763415284436995,"@hrk_345 ありがと〜💪
そこさくで、横顔？口元？のメンバークイズで澤部さんが一発で夏鈴ちゃんのこと当てたときの夏鈴ちゃんがかわいかった笑
いやー、これは惚れた人多いでしょーね✨"
2190059047,1496763411908087811,小木さんも澤部も濃厚接触者なのだからリモートで出ればいいのにw
1316869647954665472,1496763356337770499,@iwaiyu_ki 澤部さんからメールきたら面白いですね🤣
315893211,1496762434824122371,"今日の #ハライチのターン は澤部が休んでいるので、急遽おぎやはぎの矢作さんが来てくれて一緒に生放送！
その後の #meganebiiki は小木さんが休みなので岩井が出演！

つまり矢作×岩井の3時間！

24:00〜TBSラジオをつけて生で聴いてね！メールくれ！

radikoはコチラ↓
"
817012904960528384,1496762066874494981,"好きな揚げ物は？の問はイージー潤すぎるけどきっと知らないであろう澤部とことぅーげに「世間のイメージより100倍可愛い」って相葉ちゃんが言って「カニクリームコロッケ」って答えたことぅーげ凄いね🤭
#松本潤
#相葉マナブ "
1072121413706801152,1496756926163521540,"かなりキワドイ会話も飛び出した、トリプルファイヤー　吉田靖直×スカート澤部渡『今日は寝るのが一番よかった』刊行記念「ねぇ、2年間、何してた？」のイベントアーカイブ配信が本日から公開！チケットはコチラ→
店頭に #吉田靖直 さんサイン本も若干ございます。"
103106903,1496753125738237952,澤部さんと小木さんがいないのはさみしいけど嬉しい 
1037513377881284608,1496752569309302790,"今日はハライチのターンからめがねびいきまで、岩井×矢作で生放送…！

もし澤部×小木だったら…も、ちらっと頭をかすめた。

#ハライチのターン 
#meganebiiki"
1135132314684481537,1496752379907084288,@tbsr_ht いわーーーいいいい！！！！澤部が無事で良かった
2287379840,1496746258756603906,"澤部さんも小木さんも濃厚接触者だから岩井さんと矢作さんでターンもメガネびいきも…！！！最高じゃん…！！！！！
#meganebiiki #ハライチのターン"
889783288868478977,1496746243246080002,あれだけテレビ出演してればいずれはって思ってたから不思議じゃないし澤部さんにはゆっくり休んでもらいたい
1164168799743905793,1496745599563042817,"小木さん澤部さんお大事に😭
矢作さんと岩井さんの生放送も楽しみだな〜😳🎵"
1213480043168485376,1496743753230417920,"絶対澤部さん、自分がコロナになったことでの世間の反応をエゴサしてると思うに一票。
#ハライチ
＃澤部
＃ハライチのターン"
845379062688186368,1496742653123121153,未だに、M-1の敗者復活と本戦の間の相葉マナブに澤部が出ていた件は問題だと考えてるし、相葉マナブが今でも地上波で放送されているの不謹慎だと思ってる
1293099121226551297,1496741597538512896,"生放送…？！！なんか…凄い…！✨
【ハラやはぎのターンびいき】だ(？)
澤部さんも小木さんも体調なんともなくて良かった……✨😭"
960396252528521216,1496740518084202499,"@gumi_MsC 可愛い‼️🥳🥳

ハライチスタイルの私服がとても似合ってて澤部さん顔負けに素敵でした‼️🥳🥳"
2829215840,1496739932412342275,おおん澤部さん大丈夫か…😢陰性みたいだし大丈夫なんだとは思うけれども…偽陰性でお子さんや奥様へうつるのが一番ヤバいと思うのでお気を付けて…そしてお大事になさってください…
1368377484043980800,1496738621751136257,"@iwaiyu_ki 岩井さんも矢作さんも3時間の長丁場ですが、頑張って下さい！リアタイします！！
小木さん、澤部さんにはゆっくり療養して元気な姿で帰って来てほしいです！"
2429067818,1496738330452520961,澤部さん…お大事に。。。
3228888655,1496735851740606466,"@iwaiyu_ki 岩井さんも矢作さんも長時間の生放送になりますが、頑張って下さい…！
澤部さん、小木さんもお大事になさって下さい！"
1151521315666313216,1496735456356098050,"@iwaiyu_ki ゲストの澤部さんの代わりが誰か気になってましたが、矢作さんでしたか^_^
楽しみです^_^"
735620268211589120,1496735384943804418,"@PybKf3z6wIoLNiS フリーズ芸 懐かしいですね〜
リモート出演するにも、澤部家はzoomだと危険だから電話がよさそうですねw"
710060333574918144,1496735014763044868,"みほ誕生日おめでとう🎁🎂
KASUKE惜しかったね(*_*)
澤部さんに続いて因縁の相手出来ちゃった感じだね(^-^;
いつか本家のSASUKEに出て、坂道グループ初のパーフェクト出せるといいね(^-^)
#渡邉美穂生誕祭2022 "
2336866640,1496734453577576461,"@NaoyaTsukada101 川島 省吾
北野 武
澤部 佑 "
1127235542054096897,1496734298908475392,"條社長の坊主姿が
ハライチの澤部にしか見えない件について。"
115023422,1496734094276775938,澤部……！お子ちゃんたちもいるから大変そう😫😫😫
1444858544008826884,1496733968766357504,"ハライチのターン！が代打放送になるのは、恐らく6年間で初めてです。
澤部さんインフルとかなってたけど、なんだかんだ毎週放送できてたからな〜💭"
206236599,1496733929742737411,"澤部くんいなくてさみしいけど、
岩井さんと矢作さんのラジオ、楽しみー "
752319238254178304,1496733713010290692,"矢作さんと岩井さんのラジオ打ち抜き3時間楽しそうと思ってしまった
通常回も
をいつもはめちゃくちゃ楽しみにしているので澤部さんも小木さんも健康でいてください"
1303988344087441408,1496733370084216835,"@tbsr_ht お知らせありがとうございます！！
澤部さん、小木さんともにお大事に、、、、"
1303988344087441408,1496733031930892288,@iwaiyu_ki リアタイします！！(澤部さん、小木さんお大事に、、、)
292925069,1496732610910830592,"澤部さんと小木さんは体調悪くないとのこと、少し安心した。
何もない事を祈るばかり🙏

#ハライチのターン
 #meganebiiki"
793261772765405184,1496732250938904576,澤部しゃん🥺家庭内かな…じゃないといいな…何事もありませんように…！
92214135,1496731623945125888,何この夢のような放送は、、、要は、メガネびいきのターン3時間スペシャルってことね！！（澤部さん小木さん、どうぞお大事になさってください） 
1435779877240639488,1496730598353813507,小木さん澤部さん自宅待機なら電話出演あるかな？
863763278371069957,1496729688492093440,"ボビーのモノマネで澤部さんをイジる理佐様 #欅って書けない #渡邉理佐 #欅坂46
 "
1240289220674990080,1496729547945181192,"えらいことに
3時間ぶち抜き生放送😂

岩井さんの発言すぐ記事になるからそれだけ気をつけてほしい🙏
楽しみにしてます！

小木さん澤部さん陽性じゃなくて良かった〜 "
1368377484043980800,1496729101989662721,"ターンは火曜収録でセーフかと思ってたのに😭澤部さん、小木さんゆっくり療養して下さい。
今夜はターンもメガネびいきもリアタイ必須！！ "
1396730571900866564,1496729027989721092,急遽3時間生放送…！体力メンタルともに強靭すぎる尊敬します…。小木さん澤部さんは体調変化ないみたいでヨカッタ！良い機会に是非ゆっくりしてほしいです🦥矢作さん岩井さん今夜楽しみにしてます‼︎🌙
1175284307155308544,1496728864789204994,澤部さんも小木さんも体調に異常がなくてよかった。自宅待機期間が終わってから暇だったよ〜って話を安心しながら聴きたい。
93327333,1496728637667639304,@takigare3 ハライチ澤部もテレビ局に向かうタクシーの中で明日花キララの動画見てるしヘーキヘーキ
1443956447700680704,1496728523016339456,"矢作さん岩井さんで3時間かすげえ。
小木さんと澤部さんも、元気だと良いな"
3392487864,1496728253390028803,"@tbsr_ht お知らせありがとうございます。
小木さん澤部さんお大事になさってください。
「ハライチのターン」そして「メガネびいき」リスナー大集結💪生放送応援リアタイ✨トレンドジャック‼️"
322937076,1496728131960401923,澤部濃厚接触者なんだ知らなかった
1341999084878450688,1496727617395105793,澤部は無事
1418467016751550469,1496727548444966917,澤部さん自宅待機中なのか
1286289018729029635,1496727526928183299,"なんと！
矢作さん岩井さん、頑張ってください！
小木さん澤部さん、どうかご自愛ください。
#ハライチのターン 
#meganebiiki"
1474896776121688066,1496727419881156613,"@tbsr_ht 小木さん、澤部さんともにこの機会にゆっくりお休みください…！
矢作さん＆岩井さん！！二人のラジオも楽しみに聞きます！"
128258207,1496727346300469250,澤部と小木が自宅待機で、ハライチのターンとメガネびいきが合体生放送か。
915815783615176704,1496726936248143874,"3時間ぶっ続け生放送！大変だけど楽しみではある
澤部さん小木さんはどうかお元気なまま何事もありませんように"
299703984,1496726850701504514,松本人志と橋本直に続いて澤部。ナイトスクープで何が！？
1421132298821398529,1496726796691468288,"澤部さぁぁぁぁぁん、
家でゆっくりいも焼酎飲みながらレゴ作って休んでください！
そして矢作さん×岩井さんが連チャンなのはたのしみだあ！！！ "
1069767345885696000,1496726724813352961,"そういえば昨日ODDTAXI全話一気見したんですけどすんごい好きなストーリーでしたそもそもOPがスカート関わっててびっくりでした始まった瞬間に「澤部さん！？？？」となったのでそこで心持っていかれましたね…（オタク特有早口）

4月に映画があるらしいのでそれも楽しみです😊"
1251867662474334208,1496726704802263041,小木さんも澤部さんも無事そうでよかった
3012820848,1496726479639834627,まじかよ澤部さんお大事に
1337058760636977153,1496726199682613248,今晩の「ハライチのターン！」は、澤部さんが自宅待機となったため、急遽生放送。おぎやはぎ矢作さんと岩井さんでお送りします！そして小木さんも自宅待機中につき「メガネびいき」は岩井さん＆矢作さんで生放送！澤部さん小木さん共に体調に異常はないそうです  #ハライチのターン #meganebiiki 
1395215435348418560,1496726083323895808,"【おぎやはぎのメガネびいき】
小木さんが濃厚接触で自宅待機中につき、今晩はハライチ岩井さんと矢作さんで生放送！澤部さんも自宅待機中につき「ハライチのターン！」は岩井さん&amp;矢作さんで生放送します。小木さん澤部さん共に体調に異常はないそうです、ご安心を #meganebiiki #ハライチのターン"
3112918324,1496724878262935552,"#大事な事なので5回言います 

澤部様は禁煙フラットマット
澤部様は禁煙フラットマット
澤部様は禁煙フラットマット
澤部様は禁煙フラットマット
澤部様は禁煙フラットマット

＃金太郎 ＃花太郎 ＃DVD鑑賞 ＃個室ビデオ "
1342372879816527881,1496722852766093314,"@iwaiyu_ki 良かったです！

澤部さんのことを考えると夜も寝れなかったです

やっぱり僕にとっての太陽は澤部さんなのでこのまま陰性でまたテレビにでてほしいです！"
42836430,1496722190867128321,"ハライチ岩井勇気　おもちゃのカンヅメを語る 
（岩井勇気）すごいよ、これは。俺、結構集めているんだよね。

（澤部佑）えっ！　いまも？　なんで？

（岩井勇気）そうよ。愛車のセルシオのダッシュボードに銀のエンゼルが2枚入ってるんだから。"
1402102271488389132,1496720509098430465,"@linesec_jp #LINE証券で株ジャンボキャンペーン 

家族みんなで旅行へ行きたい✈️

あの澤部が株⁉️のCMを見て
気になってました😆
この機会にはじめてみたいです！"
1047113421886345216,1496718425519169536,"面白かったー！！！花澤さんのラジオ愛すごいなー☺️
岩井さんの話もされてて楽しかった！まんが未知好きだからずっと続いてほしいし、花澤さんの澤部化も見たい🤣 "
1172424585184104448,1496717131358306304,"花澤香菜さんが澤部に見えてくる岩井www
＃佐久間宣行ANN0"
1479443757657649155,1496715898870136832,"@307inoue ウッチャンがMCで澤部ｻﾝ、アニマル浜口ｻﾝ達ががおふろの国にいったんですねー😄すごく観たかった😢
ありがとうございました😊"
1479443757657649155,1496714136180301824,"@307inoue おーー‼️😳凄い！
ハライチの澤部ｻﾝの番組だったんですね😆
わざわざ過去の振り返ってまで探していただき、ありがとうございました😭"
253385022,1496712523844055042,タップ！タップしてるって！！（澤部佑）
1387780722539196417,1496712170851418113,このカッパずっとハライチの澤部じゃない方かと思ってた 
1057989983930277889,1496708447416426498,"岩井「つぐないゴルファー、さわ」
澤部「ごめんなさい、ごめんなさい、ごめんなさーーーーい！」(162回)
#ハライチのターン #ハライチ #岩井勇気 #澤部佑"
1356266601499119623,1496707508496646144,好きすぎて嫁とチューできないハライチ澤部さんのジレンマ
2452839456,1496705219572662281,@iwaiyu_ki 澤部さんが何事もなく順調に復帰出来る事を祈ってます。🙏🍀🍀🍀
1475242303,1496702931545976833,"そんな岩井さんに安心と信頼の花澤さんに

佐""岩井の策に嵌ってますね""
花""だんだん澤部に似てきてる""

とは言われるらしい
花澤さんそこは踏んばってw

#花澤香菜
#岩井勇気
#まんが未知

#佐久間宣行ANN0
#佐久間宣行 @nobrock
#佐久間宣行のオールナイトニッポン0
 "
1237141091381415937,1496698660348121091,"2.22の2日後であるニャンニャンシャーの特別な放送回になるだろうから自宅待機中の澤部さんのエゴサが捗るようにしっかりリアタイだ。
#ハライチのターン"
80300756,1496695495514677255,"ハライチ澤部の実家自室にチャイナ襟の頃のユニが飾っていた事がラツィアーレの間で大した話題になってない。
ラツィアーレはTVをあまり観ないのか、澤部ファンが居ないのかw"
1370756411504750603,1496693260961472514,澤部さんが自宅待機ということはしばらくの間、そこさくは土田さんひとりのMCになるのか？それとも、タメ撮りでなんとかなるか？それとも代役MCが参上するのか？それともメンバーMCの企画になるのか？想像が膨らむとはいえ、澤部さん無事でよかった。
1328200219536678912,1496692000959381504,澤部のツッコミ方が正解だよな🤣🤣🤣
1494681442424864770,1496687276285661187,まぁきっと、澤部さんが桜ちゃんのお兄さんで土田さんがお父様✨🌸 #櫻坂46
15341731,1496686208277442560,スカート澤部さん推し盤５の１枚がスパークスだったのが意外スね😺しかもよりにもよって天国一等賞👼🏆👼
1066302148432953346,1496684779634257926,"アメブロを投稿しました。
『相葉さん×澤部さん×DAIGOさん③＠相葉マナブ2/13』
#アメブロ 
 "
253385022,1496682325211770886,唯一日本語にできない英語がある それは…ROCK!!（澤部佑）
1195558159877754880,1496681694547804160,タッキーラストの8時だJ見てたんだけど当時ナマ出しクイズっていうのをやってたらしくて澤部が「ナマ出しクイズ？！？！なんだそのクイズ！！！」とか言ってて爆笑したwwwwwwwwwww
1005637938,1496678821583781889,おや澤部くん自宅待機か
1380162158097489920,1496677750740242432,澤部きてるやん 
1270975346993582080,1496677377828868097,"気になって調べた。
屋敷さんを含めた「買うシリーズ」時計購入額ランキング
1位　スギちゃん　648万
2位　トレンディエンジェル斎藤　528万1200円
3位　アンガールズ田中　438万
4位　ハライチ澤部　368万2800円
5位　ニューヨーク屋敷　345万4000円　

屋敷さん、本当にあの時の芸人ぐらい払ってる…"
2452839456,1496672779722432519,"

善一郎お祖父さんのお通夜に来てくれた澤部さんが本田靖春氏の本を貸したのも折田先生の日本人全体に対する復讐計画の一つ…と言うのは当然私の妄想だけど💦その折田先生は今のコロナ禍のようなスペイン風邪で亡くなってるし…何かいろんな事が無関係じゃないような気も。。"
1271973049521238016,1496671885983387648,"#あなたと推しが会ったら何が起きるか
・櫻坂と相撲
・伊沢と卓球
・新庄とデート
・オードリーに頭をなでられる
・澤部ときゃっきゃする
 "
1351757782060466176,1496671323803635712,"次次回（6月放送）逃走中予想：
時間：100分
金村美玖 斋藤飛鳥 太田博久 よっち 横山裕
松田大介 楼主充望 渡邉美穗 アイク
喜矢武豊 阿部一二三 高藤直寿 渡部建 
眞鍋かをり 澤部佑 大津広次 たける"
1224630909023875072,1496669469258629120,"天ちゃんのフューチャー企画で澤部が「今日俺山﨑にタックルしたんだぜ」を姐さんでやりたい人生だった
「今日俺茜にタックルしたんだぜ」⇦はい、萌える💕"
1057989983930277889,1496663141861978113,"澤部家次女「旦那、旦那！あっしです」澤部「おぉ、お前かぁ入れ！」(167回)
#ハライチのターン #ハライチ #澤部佑"
1353207413105520640,1496661215740776450,"澤部
ハライチ
岩井
ハライチのターン"
550915521,1496660754187321346,"【TOWER RECORDS MUSIC】

初回１ヵ月無料👏🏻
翌日1,000円オフクーポンをお届け🎁
▶︎

#TRM トーク&amp;選曲オリジナル番組
『MUSIC JOURNEY』
今回はスカート(@skirt_oh_skirt)の澤部渡が登場！
全5回を5週にわたって配信！お楽しみに✨
▶︎"
1368377484043980800,1496660495834628096,"澤部さんに会った事のない花澤香菜さんには、ハライチのターンにゲスト出演して「初めまして！」してほしいな〜！！リスナーだしメチャクチャ喜んでくれそう😂
TF #佐久間宣行ANN0"
728314139366457346,1496659737987141632,オードリー若林「(ハライチ澤部が)あの齢で結婚できるってのは上の人間がやることだからね。」
928868356203069440,1496659474240925696,RT&gt;笑ったわ。澤部さん大倉さんのカレー食べたことあるんだ。ドラマのときかな。
1242838894246158337,1496650061979127811,フッフフフ…　会話の上げてよ、レベルを（澤部佑）
1097412581948416001,1496649159973093377,実家が個室ビデオなのは澤部さんじゃん #サスペンダーズのハコ
4807751,1496644987135528960,"かっこいいなぁ。

慶一さんがfbで言ってたように、まさに「澤部くんが入って、ついに目指していたUKサッカーアンセムのようになったかと思います。」です。

"
769065400097247232,1496644985520738304,"@iwaiyu_ki 澤部さんがこのまま無事に自宅待機期間を　終えれますように🙏
岩井さんもご自愛すぎる程、ご自愛くださいね🐱"
1474896776121688066,1496643661555453955,"というか、自分の幼馴染みであり相方でありが濃厚接触って言われたらそりゃあ心配だよな。
相方への愛情って話よりも倫理観の話だよな〜って最初は感じだけど、やっぱり澤部への愛情の話でもあるや。"
1474896776121688066,1496641812429414400,"今日のラジオ澤部が収録できてたんだとすると、きっと澤部もリアタイしてるんじゃないかな〜〜〜
たくさんエゴサしてほしいからやっぱリアタイしよっかな。エゴサして元気だしてほしい〜〜〜〜"
170757948,1496640916613853188,澤部さん、このまま陰性で元気に復帰できるといいな。お子さんがいる家庭では自己隔離も大変だと思う。
115865597,1496640741984067584,"山里亮太、不倫未遂騒動後に吹っ切れた有村昆が吹っ切れていてハライチ澤部をライトセーバーで「信じられないぐらいの力でぶん殴ったのよ(笑)」と明かす
#山里亮太 #ハライチ #澤部佑 #有村昆 #爆弾処理班 #fumou954 "
2645690839,1496640737101987840,"山里亮太、不倫未遂騒動後に吹っ切れた有村昆が吹っ切れていてハライチ澤部をライトセーバーで「信じられないぐらいの力でぶん殴ったのよ(笑)」と明かす
#山里亮太 #ハライチ #澤部佑 #有村昆 #爆弾処理班 #fumou954 "
897101345177481217,1496636347725283328,香菜ちゃん、澤部さんと会った事なかった😅　#佐久間宣行ANN0
1454936450152075264,1496634948534472705,"あ〜とうとう澤部さんまで💦
ひとまず陰性で良かった😔お子さんもいらっしゃるし、隔離も大変だろうな…このまま体調をくずされませんように！（心の方も！）ハライチお2人ともこの先も健康に過ごせますように🙏"
1455479790484426753,1496634694091558912,@hirateti_karin ほんとよ！あの澤部やんとのやつでしょw
933930788302741504,1496634361306771457,"だんだん澤部に見えてきたwww
すげー"
910705166,1496633964856954882,"(｀-3-)φ_ 澤部様。貴方の鋭い観察力と瞬発力、事態予測能力をこの目でしかと確かめさせていただきました。今後も「相葉マナブ」における相葉雅紀の護衛を宜しくお願い致します。振込につきましては毎月‥
('◇'* しょーちゃぁん！あれ？お仕事中？
(｀^3^)何でもないよ！なに？"
1240289220674990080,1496632915115274240,"逆に澤部さんはなんで全然記事にならないんだろ
濃厚接触の記事も見かけないような"
1061739293884829696,1496628040927182848,"天ちゃんの不意打ち上目遣いでKOされた澤部
#そこ曲がったら櫻坂 "
1490832414574186496,1496626442045571076,"@yu_7287 最初の外出自粛の時にふと見たTurning Upの練習動画見て、大野くんに引き込まれて番組とかチェックするようになったよ😌
活休発表した後だったから、もっと早く色々見ておけばよかったな〜😟って思った、、！

相葉マナブの相葉ちゃんと小峠、澤部のやりとり微笑ましいよね😌💚"
2825448030,1496626409615159301,澤部さん🥲🥲陰性でよかったな
1276876130167877632,1496625915803344897,"@uirenn ういたんは澤部になれますか？
不可能ではない！"
1338959692349931522,1496624426292416512,"@sharenewsjapan1 いい加減、澤部を許してやれよ。
渡部だよ！ "
1400764730755612675,1496623755833266176,澤部さんが濃厚接触者になったっていうツイートにbuddiesが「そこさくやばい！」みたいに引リツしてるの見て岩井さんが呆れてたな…澤部さん何事もありませんように！でいいものを…ってめっちゃ思う…
1292641367911305217,1496620287768821760,"昨日の佐久間さんのラジオで、佐久間さんと花澤さんがハライチのターンや岩井さんについて話してくれている。
岩井さんの魅力を引き出してくれるお二人のトークは最高。花澤さんと澤部さんの話すところも見てみたい。"
422545321,1496615822122680320,澤部さんはエッチな女の子を呼ぶ時だけ部屋を綺麗にする
1172071667788419074,1496612729662373888,"渡邉美穂さん
お誕生日おめでとうございます
素晴らしい一年でありますように

圧倒的強キャラでありながら
儚さも併せ持っていて応援したくなる
けやかけで澤部とのスローイング対決は凄かったな
#渡邉美穂生誕祭 
#日向坂46"
2469255433,1496606299106476033,"パーク澤部さんはヨボチできませんでした。
#shindanmaker #ピーヨチャレンジ
"
900291750115160065,1496604513394118657,"@kurokawajohn 澤部さんより、岩井さんのが好きだな
あ、聞いてないか😅"
1468581648753397761,1496600600145846272,【櫻坂46】ハライチ澤部さん、新型コロナ濃厚接触者に 
253385022,1496591714307301376,テメー、床に置いとけよ！（澤部佑）
1368377484043980800,1496589621538410496,"今日はハライチのターンの日！
澤部さんは心配だけど、今日のターンでは火曜日の澤部さんの元気な声が聴けるはず😭"
1341266456101588993,1496581053431304192,"高畑充希の友人有村架純がサプライズ登場も澤部心の声が漏れてしまうwwwww
"
4410775458,1496575505503776769,恐れていたことが…！とりあえず澤部さんが陰性でよかった 
1057989983930277889,1496572538281144320,"澤部「かわいいかよ！」（マンゴー梅酒を頼む向井に対して）
#ハライチのターン　#ハライチ　#澤部佑"
178010778,1496563990939729921,@conanasukahono あら〜😰澤部さん、、
758960717298925568,1496560633500037121,澤部さんはお会いしてない。 #佐久間宣行ANN0
227730601,1496560424204255232,"会ったことないハライチ澤部とは岩井の隣のポジションで競合

#佐久間宣行ann0"
1215294387556507649,1496560410308358146,"澤部さんには会ったことない花澤さん
花「お会いしたい…！」 
#佐久間宣行ANN0"
2789537684,1496560364917772289,"澤部さんに会ったこと無くて
岩井さんと相性バッチリはもう澤部だ"
1376451334988165123,1496560344193708035,"澤部会ったことないのか
 #佐久間宣行ANN0"
2913973058,1496560328393764865,"澤部さんには会ったことない花澤さん
#佐久間宣行ANN0"
1219653688211296257,1496560310685421569,"澤部に会ったことないのか(^_^;)

 #佐久間宣行ANN0"
794338039,1496560299096166402,"え？澤部さんにはまだ会ったこと無い？
 #花澤香菜 #佐久間宣行ANN0"
1195314438221389824,1496560296596488197,澤部さんに会ったことないの！？ #佐久間宣行ANN0
2182526706,1496560289936216067,澤部さん会ったことないんだ!? #佐久間宣行ANN0
975071724633903104,1496560273985269760,澤部さんとはお会いしてないですw #佐久間宣行ANN0
1465580947886469123,1496560272290758657,澤部坊とは出会ってないのか　#佐久間宣行ANN0
740439709151813634,1496560262996201472,"あら澤部さん！w
#佐久間宣行ANN0"
1237713172494155777,1496555411885129729,"段々澤部さんに似てきたw
#佐久間宣行ANN0"
105705114,1496555180359565312,女澤部wwwww #佐久間宣行ann0
1433327139470733316,1496555158389813249,"段々澤部に見えて来たってww

#佐久間宣行ANN0"
104168147,1496555144905109504,澤部さんには見えないだろ(笑) #佐久間宣行ANN0
1472853549642321921,1496555120598917124,"だんだん澤部に見えてきたw
 #佐久間宣行ANN0"
928578647807557634,1496555115691524102,"澤部に見えてきたw
#佐久間宣行ANN0"
1344664197091758084,1496555096418955265,花澤さんが澤部さんに見えてきた岩井さん(笑) #佐久間宣行ANN0
2182526706,1496555080442867713,澤部に見えてきたは最高の褒め言葉だなw #佐久間宣行ANN0
1043673837076795393,1496555042236932096,"澤部扱いされとるやん笑
漫才すなよーww #佐久間宣行ANN0"
813049097292627968,1496555036956295170,"#まんが未知 はドS岩井さんとドM花澤さんのちょっとだけやらしいテレビ番組になってるの笑う！最近澤部さんに見えてきた発言は笑笑笑
#佐久間宣行ANN0 #花澤香菜"
1215294387556507649,1496555015812829184,"花「なんかだんだん澤部に見えて来た、って言われて」
岩井さんすごいな😂 #佐久間宣行ANN0 "
